[2025-01-07T15:41:54.709] [INFO] default - ✅ Server running at http://localhost:3001
[2025-01-07T15:41:57.989] [INFO] default - ✅ MongoDB Atlas Connected Successfully
[2025-01-07T15:42:34.339] [INFO] default - ::ffff:127.0.0.1 - - "POST /tasks HTTP/1.1" 201 118 "" "curl/7.87.0"
[2025-01-07T22:01:18.893] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:01:33.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:01:48.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:02:03.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:02:18.891] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:02:33.899] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:02:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:03:03.893] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:03:18.897] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:03:33.889] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:03:48.895] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:04:03.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:04:18.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:04:33.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:04:48.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:05:03.893] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:05:18.933] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:05:33.889] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:05:48.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:06:03.941] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:06:18.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:06:33.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:06:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:07:03.903] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:07:18.901] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:07:33.888] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:07:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:08:03.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:08:18.888] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:08:33.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:08:48.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:09:03.907] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:09:18.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:09:25.648] [INFO] default - ::1 - - "GET /metrics HTTP/1.1" 200 - "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
[2025-01-07T22:09:33.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:09:48.888] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:10:03.889] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:10:18.937] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:10:33.894] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:10:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:11:03.889] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:11:18.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:11:33.882] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:11:48.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:12:03.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:12:18.897] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:12:33.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:12:48.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:13:03.899] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:13:19.035] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:13:33.882] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:13:48.889] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:14:03.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:14:18.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:14:33.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:14:48.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:15:03.882] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:15:18.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:15:33.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:15:48.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:16:03.895] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:16:18.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:16:33.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:16:48.928] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:17:03.979] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:17:18.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:17:33.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:17:48.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:18:03.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:18:18.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:18:33.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:18:48.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:19:03.878] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:19:18.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:19:33.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:19:48.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:20:03.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:20:18.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:20:33.906] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:20:48.893] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:21:03.924] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:21:18.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:21:33.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:21:48.882] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:22:03.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:22:18.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:22:33.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:22:48.905] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:23:03.894] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:23:18.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:23:33.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:23:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:24:03.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:24:18.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:24:33.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:24:48.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:25:03.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:25:18.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:25:33.908] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:25:48.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:26:03.884] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:26:18.892] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:26:33.879] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:26:48.877] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:27:03.934] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:27:18.878] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:27:33.903] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:27:48.885] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:28:03.891] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:28:18.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:28:33.881] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:28:48.894] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:29:03.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:29:18.883] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:29:33.887] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:29:48.978] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:30:03.877] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:30:18.874] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:30:33.877] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:30:48.882] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:31:03.886] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:31:18.900] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:31:33.907] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:31:48.908] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:32:03.910] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:32:18.919] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:32:33.962] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:32:48.914] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:33:03.918] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:33:18.978] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:33:33.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:33:48.911] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:34:03.911] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:34:18.962] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:34:33.920] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:34:48.913] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:35:03.913] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:35:18.924] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:35:33.923] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:35:48.912] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:36:04.078] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:36:18.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:36:33.915] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:36:48.925] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:37:03.927] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:37:18.918] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:37:33.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:37:48.929] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:38:03.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:38:18.914] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:38:33.968] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:38:48.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:39:03.913] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:39:18.921] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:39:33.921] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:39:48.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:40:03.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:40:18.915] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:40:33.926] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:40:48.988] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:41:03.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:41:18.944] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:41:33.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:41:48.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:42:03.931] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:42:18.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:42:33.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:42:48.914] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:43:03.922] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:43:19.040] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:43:33.922] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:43:48.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:44:03.919] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:44:18.988] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:44:33.973] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:44:48.919] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:45:03.921] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:45:18.975] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:45:33.920] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:45:48.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:46:04.058] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:46:18.974] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:46:33.921] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
